time,pos,cur,cmd_pos,cmd_cur
0.0,201,512,512,512
0.0014407634735107422,201,512,512,512
0.002114534378051758,201,512,512,512
0.002114534378051758,201,512,512,512
0.002114534378051758,201,512,512,512
0.002114534378051758,201,512,512,512
0.002114534378051758,201,511,512,512
0.002114534378051758,202,511,512,512
0.002114534378051758,202,511,512,512
0.008254051208496094,202,511,512,512
0.008254051208496094,202,511,512,512
0.008254051208496094,202,511,512,512
0.008254051208496094,202,511,512,512
0.011899471282958984,202,511,512,512
0.011899471282958984,202,511,512,512
0.011899471282958984,202,511,512,512
0.011899471282958984,202,511,512,512
0.011899471282958984,202,511,512,512
0.011899471282958984,202,511,512,512
0.011899471282958984,202,512,512,512
0.011899471282958984,202,512,512,512
0.011899471282958984,202,512,512,512
0.011899471282958984,202,512,512,512
0.011899471282958984,202,512,512,512
0.011899471282958984,202,512,512,512
0.011899471282958984,202,511,512,512
0.011899471282958984,202,512,512,512
0.02393960952758789,202,512,512,512
0.02495598793029785,202,511,512,512
0.025780439376831055,202,511,512,512
0.02633810043334961,202,511,512,512
0.02633810043334961,203,511,512,512
0.02633810043334961,203,511,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.028646230697631836,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,511,512,512
0.03960728645324707,203,511,512,512
0.03960728645324707,203,511,512,512
0.03960728645324707,203,511,512,512
0.03960728645324707,203,511,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.03960728645324707,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,511,512,512
0.05540966987609863,203,511,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,511,512,512
0.05540966987609863,203,511,512,512
0.05540966987609863,203,511,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,512,512,512
0.05540966987609863,203,511,512,512
0.07123327255249023,203,512,512,512
0.0721139907836914,202,512,512,512
0.07253289222717285,202,512,512,512
0.07253289222717285,202,512,512,512
0.07253289222717285,202,512,512,512
0.07253289222717285,202,511,512,512
0.07253289222717285,202,511,512,512
0.07789301872253418,202,511,512,512
0.07878780364990234,202,512,512,512
0.07954525947570801,202,512,512,512
0.08008360862731934,202,512,512,512
0.08008360862731934,202,512,512,512
0.08008360862731934,202,512,512,512
0.08008360862731934,202,512,512,512
0.08008360862731934,202,512,512,512
0.08008360862731934,202,512,512,512
0.08008360862731934,202,511,512,512
0.08008360862731934,202,511,512,512
0.08694148063659668,202,511,512,512
0.08694148063659668,202,511,512,512
0.08694148063659668,202,512,512,512
0.08694148063659668,201,512,512,512
0.08694148063659668,201,512,512,512
0.08694148063659668,201,512,512,512
