time,pos,cur,cmd_pos,cmd_cur
0.0,205,513,512,512
0.0,205,513,512,512
0.0,205,513,512,512
0.010427474975585938,206,513,512,512
0.010427474975585938,206,512,512,512
0.010427474975585938,206,512,512,512
0.010427474975585938,206,512,512,512
0.010427474975585938,206,513,512,512
0.010427474975585938,206,513,512,512
0.01574397087097168,206,513,512,512
0.016603469848632812,206,513,512,512
0.016603469848632812,206,513,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,513,512,512
0.016603469848632812,205,512,512,512
0.016603469848632812,205,512,512,512
0.016603469848632812,205,512,512,512
0.016603469848632812,205,512,512,512
0.016603469848632812,205,512,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,512,512,512
0.016603469848632812,206,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,513,512,512
0.03140687942504883,205,513,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,512,512,512
0.03140687942504883,205,513,512,512
0.03140687942504883,205,513,512,512
0.03140687942504883,205,512,512,512
0.04393768310546875,205,512,512,512
0.04393768310546875,205,512,512,512
0.04393768310546875,204,512,512,512
0.04706382751464844,204,512,512,512
0.04804396629333496,204,512,512,512
0.049017906188964844,204,512,512,512
0.04959702491760254,204,512,512,512
0.04959702491760254,204,512,512,512
0.04959702491760254,204,512,512,512
0.04959702491760254,204,512,512,512
0.04959702491760254,204,512,512,512
0.04959702491760254,204,512,512,512
0.05547165870666504,204,512,512,512
0.05547165870666504,204,512,512,512
0.05547165870666504,204,512,512,512
0.05547165870666504,204,513,512,512
0.05547165870666504,204,513,512,512
0.05547165870666504,204,513,512,512
0.060297250747680664,204,513,512,512
0.060297250747680664,204,512,512,512
0.060297250747680664,204,512,512,512
0.060297250747680664,204,512,512,512
0.06385612487792969,204,512,512,512
0.06385612487792969,204,512,512,512
0.06385612487792969,204,512,512,512
0.06385612487792969,203,512,512,512
0.06385612487792969,203,512,512,512
0.06385612487792969,203,512,512,512
0.06385612487792969,203,512,512,512
0.06385612487792969,203,512,512,512
0.06385612487792969,203,512,512,512
0.07195043563842773,203,513,512,512
0.07269597053527832,203,513,512,512
0.07330822944641113,203,512,512,512
0.07432103157043457,204,512,512,512
0.07432103157043457,204,513,512,512
0.07432103157043457,204,512,512,512
0.07713723182678223,204,512,512,512
0.07713723182678223,204,513,512,512
0.07843255996704102,203,513,512,512
0.07843255996704102,203,512,512,512
0.07843255996704102,203,512,512,512
0.07843255996704102,203,512,512,512
0.07843255996704102,204,512,512,512
0.07843255996704102,204,512,512,512
0.07843255996704102,204,512,512,512
0.07843255996704102,204,512,512,512
0.07843255996704102,204,512,512,512
0.07843255996704102,204,512,512,512
0.0878446102142334,204,512,512,512
0.0878446102142334,204,512,512,512
0.0878446102142334,204,512,512,512
0.0878446102142334,204,513,512,512
0.0878446102142334,204,513,512,512
0.0878446102142334,204,512,512,512
0.0878446102142334,205,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,205,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,204,512,512,512
0.09374880790710449,205,513,512,512
0.09374880790710449,205,512,512,512
0.09374880790710449,205,512,512,512
0.10373520851135254,205,512,512,512
0.10373520851135254,205,512,512,512
0.10373520851135254,205,512,512,512
0.10373520851135254,205,512,512,512
0.10373520851135254,205,512,512,512
0.10373520851135254,205,512,512,512
0.10373520851135254,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11048245429992676,205,512,512,512
0.11969375610351562,205,512,512,512
0.12094235420227051,205,512,512,512
0.12181496620178223,206,512,512,512
0.12181496620178223,206,512,512,512
0.12181496620178223,206,512,512,512
0.12181496620178223,206,512,512,512
0.12181496620178223,206,512,512,512
0.12181496620178223,206,512,512,512
0.12691760063171387,206,512,512,512
0.12691760063171387,206,512,512,512
0.12691760063171387,206,512,512,512
0.12691760063171387,206,512,512,512
0.12691760063171387,206,512,512,512
0.12691760063171387,205,512,512,512
0.12691760063171387,206,512,512,512
0.12691760063171387,205,512,512,512
0.12691760063171387,205,512,512,512
0.12691760063171387,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,205,512,512,512
0.1354055404663086,204,512,512,512
0.1354055404663086,204,512,512,512
0.1354055404663086,204,512,512,512
0.1354055404663086,204,512,512,512
0.1354055404663086,204,512,512,512
0.1512291431427002,204,512,512,512
0.1512291431427002,204,512,512,512
0.1512291431427002,204,512,512,512
0.1512291431427002,204,512,512,512
0.1512291431427002,204,512,512,512
0.1512291431427002,204,512,512,512
0.1512291431427002,204,512,512,512
0.15773439407348633,204,512,512,512
0.15773439407348633,204,512,512,512
0.15773439407348633,204,512,512,512
0.16034364700317383,204,512,512,512
0.16034364700317383,204,512,512,512
0.16034364700317383,204,512,512,512
0.16034364700317383,204,512,512,512
0.16034364700317383,204,512,512,512
0.16034364700317383,204,512,512,512
0.16034364700317383,204,512,512,512
0.16034364700317383,204,512,512,512
0.16693401336669922,204,512,512,512
0.16693401336669922,204,512,512,512
0.16693401336669922,204,512,512,512
0.16693401336669922,203,512,512,512
0.16693401336669922,204,512,512,512
0.16693401336669922,203,512,512,512
0.16693401336669922,203,512,512,512
0.16693401336669922,203,512,512,512
0.16693401336669922,204,512,512,512
0.16693401336669922,203,512,512,512
0.16693401336669922,204,512,512,512
0.16693401336669922,204,512,512,512
0.17712926864624023,204,512,512,512
0.17864513397216797,204,512,512,512
0.17864513397216797,204,512,512,512
0.17864513397216797,204,512,512,512
0.17864513397216797,204,512,512,512
0.17864513397216797,203,512,512,512
0.18288731575012207,204,512,512,512
0.18397831916809082,204,512,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,513,512,512
0.18450570106506348,204,513,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,512,512,512
0.18450570106506348,204,512,512,512
0.1936349868774414,204,512,512,512
0.1936349868774414,205,512,512,512
0.1936349868774414,205,512,512,512
0.1936349868774414,205,512,512,512
0.1936349868774414,205,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,513,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,513,512,512
0.19876384735107422,205,513,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,206,512,512,512
0.19876384735107422,206,512,512,512
0.19876384735107422,206,512,512,512
0.19876384735107422,206,512,512,512
0.19876384735107422,206,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,512,512,512
0.19876384735107422,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,206,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,512,512,512
0.2147233486175537,205,513,512,512
0.2147233486175537,206,512,512,512
0.2147233486175537,206,512,512,512
0.2147233486175537,206,512,512,512
0.22721219062805176,206,512,512,512
0.22721219062805176,205,512,512,512
0.22721219062805176,205,512,512,512
0.22721219062805176,205,512,512,512
0.2307603359222412,205,512,512,512
0.2317049503326416,205,512,512,512
0.2323291301727295,205,512,512,512
0.23385357856750488,205,512,512,512
0.23385357856750488,205,512,512,512
0.23385357856750488,205,512,512,512
0.23385357856750488,205,512,512,512
0.23385357856750488,205,512,512,512
0.23385357856750488,205,512,512,512
0.2388143539428711,205,512,512,512
0.2388143539428711,205,512,512,512
0.2388143539428711,205,512,512,512
0.2388143539428711,205,512,512,512
0.2388143539428711,205,512,512,512
0.24295735359191895,205,512,512,512
0.2438523769378662,205,512,512,512
0.2438523769378662,205,512,512,512
0.2438523769378662,205,512,512,512
0.246962308883667,205,512,512,512
0.246962308883667,205,512,512,512
0.246962308883667,205,512,512,512
0.246962308883667,205,511,512,512
0.246962308883667,204,511,512,512
0.246962308883667,204,511,512,512
0.246962308883667,204,511,512,512
0.246962308883667,204,511,512,512
0.246962308883667,204,512,512,512
0.246962308883667,204,512,512,512
0.25573134422302246,204,512,512,512
0.2563624382019043,204,512,512,512
0.2563624382019043,204,512,512,512
0.2563624382019043,204,512,512,512
0.2563624382019043,204,512,512,512
0.25967860221862793,204,512,512,512
0.26036691665649414,204,512,512,512
0.26036691665649414,204,512,512,512
0.26036691665649414,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.26355814933776855,204,512,512,512
0.27164459228515625,204,512,512,512
0.27164459228515625,204,512,512,512
0.27164459228515625,204,512,512,512
0.27164459228515625,204,512,512,512
0.27164459228515625,204,512,512,512
0.27164459228515625,204,512,512,512
0.27164459228515625,204,512,512,512
0.277240514755249,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2788355350494385,204,512,512,512
0.2873358726501465,204,512,512,512
0.2873358726501465,204,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.2873358726501465,205,512,512,512
0.3030729293823242,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,513,512,512
0.30455493927001953,205,513,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,205,512,512,512
0.30455493927001953,206,512,512,512
0.30455493927001953,206,512,512,512
0.30455493927001953,206,512,512,512
0.31881165504455566,206,512,512,512
0.31881165504455566,206,512,512,512
0.31881165504455566,205,512,512,512
0.31881165504455566,206,512,512,512
0.31881165504455566,206,512,512,512
0.31881165504455566,205,512,512,512
0.31881165504455566,205,512,512,512
0.31881165504455566,205,512,512,512
0.31881165504455566,205,513,512,512
0.327085018157959,205,512,512,512
0.327085018157959,205,512,512,512
0.327085018157959,205,512,512,512
0.327085018157959,205,512,512,512
0.327085018157959,205,511,512,512
0.327085018157959,205,511,512,512
0.327085018157959,205,512,512,512
0.327085018157959,205,512,512,512
0.327085018157959,205,512,512,512
0.3344869613647461,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,205,512,512,512
0.3352322578430176,205,512,512,512
0.3352322578430176,205,512,512,512
0.3352322578430176,205,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.3352322578430176,204,512,512,512
0.350374698638916,204,512,512,512
0.351001501083374,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,513,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.3529036045074463,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
0.36601972579956055,204,512,512,512
