k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
90,0.180000,50,431,514,430.424420,511.664033,0.575580,2.335967
91,0.182000,50,431,512,430.424420,511.664033,0.575580,0.335967
92,0.184000,50,430,513,430.424420,511.664033,-0.424420,1.335967
93,0.186000,50,430,513,430.424420,511.664033,-0.424420,1.335967
94,0.188000,50,431,513,430.424420,511.664033,0.575580,1.335967
95,0.190000,50,431,512,430.424420,511.664033,0.575580,0.335967
96,0.192000,50,430,512,430.424420,511.664033,-0.424420,0.335967
97,0.194000,50,430,512,430.424420,511.664033,-0.424420,0.335967
98,0.196000,50,431,512,430.424420,511.664033,0.575580,0.335967
99,0.198000,50,430,512,430.424420,511.664033,-0.424420,0.335967
100,0.200000,50,431,512,430.424420,511.664033,0.575580,0.335967
101,0.202000,50,431,513,430.424420,511.664033,0.575580,1.335967
102,0.204000,50,430,513,430.424420,511.664033,-0.424420,1.335967
103,0.206000,50,430,513,430.424420,511.664033,-0.424420,1.335967
104,0.208000,50,430,513,430.424420,511.664033,-0.424420,1.335967
105,0.210000,50,430,512,430.424420,511.664033,-0.424420,0.335967
106,0.212000,50,430,512,430.424420,511.664033,-0.424420,0.335967
107,0.214000,50,427,512,430.424420,511.664033,-3.424420,0.335967
108,0.216000,50,427,511,430.424420,511.664033,-3.424420,-0.664033
109,0.218000,50,431,513,430.424420,511.664033,0.575580,1.335967
110,0.220000,50,431,512,430.424420,511.664033,0.575580,0.335967
111,0.222000,50,430,512,430.424420,511.664033,-0.424420,0.335967
112,0.224000,50,430,512,430.424420,511.664033,-0.424420,0.335967
113,0.226000,50,430,513,430.424420,511.664033,-0.424420,1.335967
114,0.228000,50,430,513,430.424420,511.664033,-0.424420,1.335967
115,0.230000,50,430,513,430.424420,511.664033,-0.424420,1.335967
116,0.232000,50,430,513,430.424420,511.664033,-0.424420,1.335967
117,0.234000,50,431,513,430.424420,511.664033,0.575580,1.335967
118,0.236000,50,430,514,430.424420,511.664033,-0.424420,2.335967
119,0.238000,50,430,514,430.424420,511.664033,-0.424420,2.335967
120,0.240000,50,430,513,430.424420,511.664033,-0.424420,1.335967
121,0.242000,50,430,512,430.424420,511.664033,-0.424420,0.335967
122,0.244000,50,430,513,430.424420,511.664033,-0.424420,1.335967
123,0.246000,50,430,512,430.424420,511.664033,-0.424420,0.335967
124,0.248000,50,430,512,430.424420,511.664033,-0.424420,0.335967
125,0.250000,50,430,513,430.424420,511.664033,-0.424420,1.335967
126,0.252000,50,430,512,430.424420,511.664033,-0.424420,0.335967
127,0.254000,50,430,514,430.424420,511.664033,-0.424420,2.335967
128,0.256000,50,431,514,430.424420,511.664033,0.575580,2.335967
129,0.258000,50,430,514,430.424420,511.664033,-0.424420,2.335967
130,0.260000,50,429,513,430.424420,511.664033,-1.424420,1.335967
131,0.262000,50,430,513,430.424420,511.664033,-0.424420,1.335967
132,0.264000,50,430,513,430.424420,511.664033,-0.424420,1.335967
133,0.266000,50,430,512,430.424420,511.664033,-0.424420,0.335967
134,0.268000,50,430,512,430.424420,511.664033,-0.424420,0.335967
135,0.270000,50,430,512,430.424420,511.664033,-0.424420,0.335967
136,0.272000,50,430,513,430.424420,511.664033,-0.424420,1.335967
137,0.274000,50,431,513,430.424420,511.664033,0.575580,1.335967
138,0.276000,50,430,514,430.424420,511.664033,-0.424420,2.335967
139,0.278000,50,429,513,430.424420,511.664033,-1.424420,1.335967
140,0.280000,50,429,512,430.424420,511.664033,-1.424420,0.335967
141,0.282000,50,429,512,430.424420,511.664033,-1.424420,0.335967
142,0.284000,50,429,512,430.424420,511.664033,-1.424420,0.335967
143,0.286000,50,429,512,430.424420,511.664033,-1.424420,0.335967
144,0.288000,50,429,512,430.424420,511.664033,-1.424420,0.335967
145,0.290000,50,430,513,430.424420,511.664033,-0.424420,1.335967
146,0.292000,50,430,513,430.424420,511.664033,-0.424420,1.335967
147,0.294000,50,430,513,430.424420,511.664033,-0.424420,1.335967
148,0.296000,50,430,513,430.424420,511.664033,-0.424420,1.335967
149,0.298000,50,429,512,430.424420,511.664033,-1.424420,0.335967
150,0.300000,50,429,513,430.424420,511.664033,-1.424420,1.335967
151,0.302000,50,430,513,430.424420,511.664033,-0.424420,1.335967
152,0.304000,50,430,513,430.424420,511.664033,-0.424420,1.335967
153,0.306000,50,429,512,430.424420,511.664033,-1.424420,0.335967
154,0.308000,50,430,512,430.424420,511.664033,-0.424420,0.335967
155,0.310000,50,430,513,430.424420,511.664033,-0.424420,1.335967
156,0.312000,50,430,514,430.424420,511.664033,-0.424420,2.335967
157,0.314000,50,429,513,430.424420,511.664033,-1.424420,1.335967
158,0.316000,50,429,512,430.424420,511.664033,-1.424420,0.335967
159,0.318000,50,429,513,430.424420,511.664033,-1.424420,1.335967
160,0.320000,50,429,512,430.424420,511.664033,-1.424420,0.335967
161,0.322000,50,430,513,430.424420,511.664033,-0.424420,1.335967
162,0.324000,50,430,513,430.424420,511.664033,-0.424420,1.335967
163,0.326000,50,429,513,430.424420,511.664033,-1.424420,1.335967
164,0.328000,50,429,513,430.424420,511.664033,-1.424420,1.335967
165,0.330000,50,430,514,430.424420,511.664033,-0.424420,2.335967
166,0.332000,50,430,513,430.424420,511.664033,-0.424420,1.335967
167,0.334000,50,429,512,430.424420,511.664033,-1.424420,0.335967
168,0.336000,50,429,512,430.424420,511.664033,-1.424420,0.335967
169,0.338000,50,430,512,430.424420,511.664033,-0.424420,0.335967
170,0.340000,50,429,512,430.424420,511.664033,-1.424420,0.335967
171,0.342000,50,429,513,430.424420,511.664033,-1.424420,1.335967
172,0.344000,50,429,513,430.424420,511.664033,-1.424420,1.335967
173,0.346000,50,429,513,430.424420,511.664033,-1.424420,1.335967
174,0.348000,50,429,513,430.424420,511.664033,-1.424420,1.335967
175,0.350000,50,430,513,430.424420,511.664033,-0.424420,1.335967
176,0.352000,50,429,512,430.424420,511.664033,-1.424420,0.335967
177,0.354000,50,428,512,430.424420,511.664033,-2.424420,0.335967
178,0.356000,50,429,512,430.424420,511.664033,-1.424420,0.335967
179,0.358000,50,430,512,430.424420,511.664033,-0.424420,0.335967
180,0.360000,50,429,512,430.424420,511.664033,-1.424420,0.335967
181,0.362000,50,430,512,430.424420,511.664033,-0.424420,0.335967
182,0.364000,50,430,512,430.424420,511.664033,-0.424420,0.335967
183,0.366000,50,430,513,430.424420,511.664033,-0.424420,1.335967
184,0.368000,50,430,513,430.424420,511.664033,-0.424420,1.335967
185,0.370000,50,430,512,430.424420,511.664033,-0.424420,0.335967
186,0.372000,50,429,512,430.424420,511.664033,-1.424420,0.335967
187,0.374000,50,429,513,430.424420,511.664033,-1.424420,1.335967
188,0.376000,50,429,513,430.424420,511.664033,-1.424420,1.335967
189,0.378000,50,429,512,430.424420,511.664033,-1.424420,0.335967
190,0.380000,50,429,513,430.424420,511.664033,-1.424420,1.335967
191,0.382000,50,429,512,430.424420,511.664033,-1.424420,0.335967
192,0.384000,50,429,513,430.424420,511.664033,-1.424420,1.335967
193,0.386000,50,430,514,430.424420,511.664033,-0.424420,2.335967
194,0.388000,50,430,512,430.424420,511.664033,-0.424420,0.335967
195,0.390000,50,429,511,430.424420,511.664033,-1.424420,-0.664033
196,0.392000,50,429,511,430.424420,511.664033,-1.424420,-0.664033
197,0.394000,50,429,512,430.424420,511.664033,-1.424420,0.335967
198,0.396000,50,429,513,430.424420,511.664033,-1.424420,1.335967
199,0.398000,50,429,513,430.424420,511.664033,-1.424420,1.335967
200,0.400000,50,429,513,430.424420,511.664033,-1.424420,1.335967
201,0.402000,50,429,513,430.424420,511.664033,-1.424420,1.335967
202,0.404000,50,430,515,430.424420,511.664033,-0.424420,3.335967
203,0.406000,50,430,515,430.424420,511.664033,-0.424420,3.335967
204,0.408000,50,429,513,430.424420,511.664033,-1.424420,1.335967
205,0.410000,50,429,513,430.424420,511.664033,-1.424420,1.335967
206,0.412000,50,430,513,430.424420,511.664033,-0.424420,1.335967
207,0.414000,50,430,513,430.424420,511.664033,-0.424420,1.335967
208,0.416000,50,429,513,430.424420,511.664033,-1.424420,1.335967
209,0.418000,50,429,512,430.424420,511.664033,-1.424420,0.335967
210,0.420000,50,429,512,430.424420,511.664033,-1.424420,0.335967
211,0.422000,50,429,512,430.424420,511.664033,-1.424420,0.335967
212,0.424000,50,430,512,430.424420,511.664033,-0.424420,0.335967
213,0.426000,50,429,512,430.424420,511.664033,-1.424420,0.335967
214,0.428000,50,429,512,430.424420,511.664033,-1.424420,0.335967
215,0.430000,50,429,513,430.424420,511.664033,-1.424420,1.335967
216,0.432000,50,430,513,430.424420,511.664033,-0.424420,1.335967
217,0.434000,50,429,512,430.424420,511.664033,-1.424420,0.335967
218,0.436000,50,429,512,430.424420,511.664033,-1.424420,0.335967
219,0.438000,50,429,512,430.424420,511.664033,-1.424420,0.335967
220,0.440000,50,429,512,430.424420,511.664033,-1.424420,0.335967
221,0.442000,50,429,512,430.424420,511.664033,-1.424420,0.335967
222,0.444000,50,430,513,430.424420,511.664033,-0.424420,1.335967
223,0.446000,50,429,511,430.424420,511.664033,-1.424420,-0.664033
224,0.448000,50,429,512,430.424420,511.664033,-1.424420,0.335967
225,0.450000,50,429,512,430.424420,511.664033,-1.424420,0.335967
226,0.452000,50,429,513,430.424420,511.664033,-1.424420,1.335967
227,0.454000,50,429,513,430.424420,511.664033,-1.424420,1.335967
228,0.456000,50,429,512,430.424420,511.664033,-1.424420,0.335967
229,0.458000,50,429,512,430.424420,511.664033,-1.424420,0.335967
230,0.460000,50,430,513,430.424420,511.664033,-0.424420,1.335967
231,0.462000,50,430,514,430.424420,511.664033,-0.424420,2.335967
232,0.464000,50,430,513,430.424420,511.664033,-0.424420,1.335967
233,0.466000,50,429,513,430.424420,511.664033,-1.424420,1.335967
234,0.468000,50,429,513,430.424420,511.664033,-1.424420,1.335967
235,0.470000,50,429,513,430.424420,511.664033,-1.424420,1.335967
236,0.472000,50,429,513,430.424420,511.664033,-1.424420,1.335967
237,0.474000,50,429,513,430.424420,511.664033,-1.424420,1.335967
238,0.476000,50,429,513,430.424420,511.664033,-1.424420,1.335967
239,0.478000,50,429,514,430.424420,511.664033,-1.424420,2.335967
240,0.480000,50,430,514,430.424420,511.664033,-0.424420,2.335967
241,0.482000,50,429,513,430.424420,511.664033,-1.424420,1.335967
242,0.484000,50,429,514,430.424420,511.664033,-1.424420,2.335967
243,0.486000,50,429,513,430.424420,511.664033,-1.424420,1.335967
244,0.488000,50,429,512,430.424420,511.664033,-1.424420,0.335967
245,0.490000,50,429,512,430.424420,511.664033,-1.424420,0.335967
246,0.492000,50,429,512,430.424420,511.664033,-1.424420,0.335967
247,0.494000,50,429,512,430.424420,511.664033,-1.424420,0.335967
248,0.496000,50,429,512,430.424420,511.664033,-1.424420,0.335967
249,0.498000,50,429,512,430.424420,511.664033,-1.424420,0.335967
250,0.500000,50,429,513,430.424420,511.664033,-1.424420,1.335967
251,0.502000,50,429,513,430.424420,511.664033,-1.424420,1.335967
252,0.504000,50,429,513,430.424420,511.664033,-1.424420,1.335967
253,0.506000,50,430,512,430.424420,511.664033,-0.424420,0.335967
254,0.508000,50,429,512,430.424420,511.664033,-1.424420,0.335967
255,0.510000,50,429,511,430.424420,511.664033,-1.424420,-0.664033
256,0.512000,50,429,513,430.424420,511.664033,-1.424420,1.335967
257,0.514000,50,429,513,430.424420,511.664033,-1.424420,1.335967
258,0.516000,50,429,513,430.424420,511.664033,-1.424420,1.335967
259,0.518000,50,429,513,430.424420,511.664033,-1.424420,1.335967
260,0.520000,50,429,513,430.424420,511.664033,-1.424420,1.335967
261,0.522000,50,430,513,430.424420,511.664033,-0.424420,1.335967
262,0.524000,50,430,514,430.424420,511.664033,-0.424420,2.335967
263,0.526000,50,429,513,430.424420,511.664033,-1.424420,1.335967
264,0.528000,50,429,511,430.424420,511.664033,-1.424420,-0.664033
265,0.530000,50,430,512,430.424420,511.664033,-0.424420,0.335967
266,0.532000,50,429,512,430.424420,511.664033,-1.424420,0.335967
267,0.534000,50,429,513,430.424420,511.664033,-1.424420,1.335967
268,0.536000,50,429,512,430.424420,511.664033,-1.424420,0.335967
269,0.538000,50,429,513,430.424420,511.664033,-1.424420,1.335967
270,0.540000,50,429,513,430.424420,511.664033,-1.424420,1.335967
271,0.542000,50,430,513,430.424420,511.664033,-0.424420,1.335967
272,0.544000,50,429,513,430.424420,511.664033,-1.424420,1.335967
273,0.546000,50,428,513,430.424420,511.664033,-2.424420,1.335967
274,0.548000,50,430,512,430.424420,511.664033,-0.424420,0.335967
275,0.550000,50,430,513,430.424420,511.664033,-0.424420,1.335967
276,0.552000,50,430,512,430.424420,511.664033,-0.424420,0.335967
277,0.554000,50,429,513,430.424420,511.664033,-1.424420,1.335967
278,0.556000,50,430,513,430.424420,511.664033,-0.424420,1.335967
279,0.558000,50,429,512,430.424420,511.664033,-1.424420,0.335967
280,0.560000,50,431,512,430.424420,511.664033,0.575580,0.335967
281,0.562000,50,429,513,430.424420,511.664033,-1.424420,1.335967
282,0.564000,50,428,512,430.424420,511.664033,-2.424420,0.335967
283,0.566000,50,429,512,430.424420,511.664033,-1.424420,0.335967
284,0.568000,50,429,513,430.424420,511.664033,-1.424420,1.335967
285,0.570000,50,429,513,430.424420,511.664033,-1.424420,1.335967
286,0.572000,50,429,513,430.424420,511.664033,-1.424420,1.335967
287,0.574000,50,429,513,430.424420,511.664033,-1.424420,1.335967
288,0.576000,50,429,513,430.424420,511.664033,-1.424420,1.335967
289,0.578000,50,430,512,430.424420,511.664033,-0.424420,0.335967
290,0.580000,50,430,514,430.424420,511.664033,-0.424420,2.335967
291,0.582000,50,430,513,430.424420,511.664033,-0.424420,1.335967
292,0.584000,50,429,512,430.424420,511.664033,-1.424420,0.335967
293,0.586000,50,430,513,430.424420,511.664033,-0.424420,1.335967
294,0.588000,50,429,513,430.424420,511.664033,-1.424420,1.335967
295,0.590000,50,429,512,430.424420,511.664033,-1.424420,0.335967
296,0.592000,50,429,512,430.424420,511.664033,-1.424420,0.335967
297,0.594000,50,430,513,430.424420,511.664033,-0.424420,1.335967
298,0.596000,50,430,513,430.424420,511.664033,-0.424420,1.335967
299,0.598000,50,430,513,430.424420,511.664033,-0.424420,1.335967
300,0.600000,50,429,513,430.424420,511.664033,-1.424420,1.335967
301,0.602000,50,429,511,430.424420,511.664033,-1.424420,-0.664033
302,0.604000,50,429,513,430.424420,511.664033,-1.424420,1.335967
303,0.606000,50,429,513,430.424420,511.664033,-1.424420,1.335967
304,0.608000,50,430,513,430.424420,511.664033,-0.424420,1.335967
305,0.610000,50,429,513,430.424420,511.664033,-1.424420,1.335967
306,0.612000,50,430,513,430.424420,511.664033,-0.424420,1.335967
307,0.614000,50,430,512,430.424420,511.664033,-0.424420,0.335967
308,0.616000,50,431,513,430.424420,511.664033,0.575580,1.335967
309,0.618000,50,429,513,430.424420,511.664033,-1.424420,1.335967
310,0.620000,50,429,513,430.424420,511.664033,-1.424420,1.335967
311,0.622000,50,429,513,430.424420,511.664033,-1.424420,1.335967
312,0.624000,50,430,513,430.424420,511.664033,-0.424420,1.335967
313,0.626000,50,430,513,430.424420,511.664033,-0.424420,1.335967
314,0.628000,50,430,513,430.424420,511.664033,-0.424420,1.335967
315,0.630000,50,430,513,430.424420,511.664033,-0.424420,1.335967
316,0.632000,50,429,512,430.424420,511.664033,-1.424420,0.335967
317,0.634000,50,433,513,430.424420,511.664033,2.575580,1.335967
318,0.636000,50,433,514,430.424420,511.664033,2.575580,2.335967
319,0.638000,50,430,513,430.424420,511.664033,-0.424420,1.335967
320,0.640000,50,430,513,430.424420,511.664033,-0.424420,1.335967
321,0.642000,50,430,513,430.424420,511.664033,-0.424420,1.335967
322,0.644000,50,430,513,430.424420,511.664033,-0.424420,1.335967
323,0.646000,50,430,513,430.424420,511.664033,-0.424420,1.335967
324,0.648000,50,431,512,430.424420,511.664033,0.575580,0.335967
325,0.650000,50,431,512,430.424420,511.664033,0.575580,0.335967
326,0.652000,50,430,512,430.424420,511.664033,-0.424420,0.335967
327,0.654000,50,430,513,430.424420,511.664033,-0.424420,1.335967
328,0.656000,50,430,513,430.424420,511.664033,-0.424420,1.335967
329,0.658000,50,430,513,430.424420,511.664033,-0.424420,1.335967
330,0.660000,50,431,512,430.424420,511.664033,0.575580,0.335967
331,0.662000,50,431,512,430.424420,511.664033,0.575580,0.335967
332,0.664000,50,430,512,430.424420,511.664033,-0.424420,0.335967
333,0.666000,50,430,512,430.424420,511.664033,-0.424420,0.335967
334,0.668000,50,430,512,430.424420,511.664033,-0.424420,0.335967
335,0.670000,50,430,513,430.424420,511.664033,-0.424420,1.335967
336,0.672000,50,430,513,430.424420,511.664033,-0.424420,1.335967
337,0.674000,50,430,513,430.424420,511.664033,-0.424420,1.335967
338,0.676000,50,428,511,430.424420,511.664033,-2.424420,-0.664033
339,0.678000,50,430,512,430.424420,511.664033,-0.424420,0.335967
340,0.680000,50,430,512,430.424420,511.664033,-0.424420,0.335967
341,0.682000,50,430,512,430.424420,511.664033,-0.424420,0.335967
342,0.684000,50,429,512,430.424420,511.664033,-1.424420,0.335967
343,0.686000,50,429,513,430.424420,511.664033,-1.424420,1.335967
344,0.688000,50,430,513,430.424420,511.664033,-0.424420,1.335967
345,0.690000,50,430,514,430.424420,511.664033,-0.424420,2.335967
346,0.692000,50,430,514,430.424420,511.664033,-0.424420,2.335967
347,0.694000,50,430,514,430.424420,511.664033,-0.424420,2.335967
348,0.696000,50,429,512,430.424420,511.664033,-1.424420,0.335967
349,0.698000,50,430,512,430.424420,511.664033,-0.424420,0.335967
350,0.700000,50,430,512,430.424420,511.664033,-0.424420,0.335967
351,0.702000,50,431,512,430.424420,511.664033,0.575580,0.335967
352,0.704000,50,430,512,430.424420,511.664033,-0.424420,0.335967
353,0.706000,50,430,513,430.424420,511.664033,-0.424420,1.335967
354,0.708000,50,431,514,430.424420,511.664033,0.575580,2.335967
355,0.710000,50,431,514,430.424420,511.664033,0.575580,2.335967
356,0.712000,50,430,513,430.424420,511.664033,-0.424420,1.335967
357,0.714000,50,429,512,430.424420,511.664033,-1.424420,0.335967
358,0.716000,50,430,513,430.424420,511.664033,-0.424420,1.335967
359,0.718000,50,430,513,430.424420,511.664033,-0.424420,1.335967
360,0.720000,50,431,513,430.424420,511.664033,0.575580,1.335967
361,0.722000,50,430,513,430.424420,511.664033,-0.424420,1.335967
362,0.724000,50,430,513,430.424420,511.664033,-0.424420,1.335967
363,0.726000,50,430,513,430.424420,511.664033,-0.424420,1.335967
364,0.728000,50,431,514,430.424420,511.664033,0.575580,2.335967
365,0.730000,50,431,513,430.424420,511.664033,0.575580,1.335967
366,0.732000,50,430,513,430.424420,511.664033,-0.424420,1.335967
367,0.734000,50,430,511,430.424420,511.664033,-0.424420,-0.664033
368,0.736000,50,430,512,430.424420,511.664033,-0.424420,0.335967
369,0.738000,50,430,513,430.424420,511.664033,-0.424420,1.335967
370,0.740000,50,430,513,430.424420,511.664033,-0.424420,1.335967
371,0.742000,50,431,512,430.424420,511.664033,0.575580,0.335967
372,0.744000,50,431,513,430.424420,511.664033,0.575580,1.335967
373,0.746000,50,431,514,430.424420,511.664033,0.575580,2.335967
374,0.748000,50,431,514,430.424420,511.664033,0.575580,2.335967
375,0.750000,50,430,512,430.424420,511.664033,-0.424420,0.335967
376,0.752000,50,430,511,430.424420,511.664033,-0.424420,-0.664033
377,0.754000,50,430,512,430.424420,511.664033,-0.424420,0.335967
378,0.756000,50,430,513,430.424420,511.664033,-0.424420,1.335967
379,0.758000,50,431,513,430.424420,511.664033,0.575580,1.335967
380,0.760000,50,430,513,430.424420,511.664033,-0.424420,1.335967
381,0.762000,50,430,513,430.424420,511.664033,-0.424420,1.335967
382,0.764000,50,430,514,430.424420,511.664033,-0.424420,2.335967
383,0.766000,50,431,512,430.424420,511.664033,0.575580,0.335967
384,0.768000,50,430,512,430.424420,511.664033,-0.424420,0.335967
385,0.770000,50,429,512,430.424420,511.664033,-1.424420,0.335967
386,0.772000,50,430,512,430.424420,511.664033,-0.424420,0.335967
387,0.774000,50,430,512,430.424420,511.664033,-0.424420,0.335967
388,0.776000,50,430,513,430.424420,511.664033,-0.424420,1.335967
389,0.778000,50,431,513,430.424420,511.664033,0.575580,1.335967
390,0.780000,50,430,513,430.424420,511.664033,-0.424420,1.335967
391,0.782000,50,431,514,430.424420,511.664033,0.575580,2.335967
392,0.784000,50,431,514,430.424420,511.664033,0.575580,2.335967
393,0.786000,50,431,513,430.424420,511.664033,0.575580,1.335967
394,0.788000,50,430,513,430.424420,511.664033,-0.424420,1.335967
395,0.790000,50,431,513,430.424420,511.664033,0.575580,1.335967
396,0.792000,50,431,513,430.424420,511.664033,0.575580,1.335967
397,0.794000,50,430,513,430.424420,511.664033,-0.424420,1.335967
398,0.796000,50,431,513,430.424420,511.664033,0.575580,1.335967
399,0.798000,50,430,512,430.424420,511.664033,-0.424420,0.335967
400,0.800000,50,430,512,430.424420,511.664033,-0.424420,0.335967
401,0.802000,50,430,512,430.424420,511.664033,-0.424420,0.335967
402,0.804000,50,430,512,430.424420,511.664033,-0.424420,0.335967
403,0.806000,50,430,511,430.424420,511.664033,-0.424420,-0.664033
404,0.808000,50,430,512,430.424420,511.664033,-0.424420,0.335967
405,0.810000,50,430,513,430.424420,511.664033,-0.424420,1.335967
406,0.812000,50,430,512,430.424420,511.664033,-0.424420,0.335967
407,0.814000,50,429,512,430.424420,511.664033,-1.424420,0.335967
408,0.816000,50,430,513,430.424420,511.664033,-0.424420,1.335967
409,0.818000,50,430,512,430.424420,511.664033,-0.424420,0.335967
