k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
12026,24.052000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12027,24.054000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12028,24.056000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12029,24.058000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12030,24.060000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12031,24.062000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12032,24.064000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12033,24.066000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12034,24.068000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12035,24.070000,50,430,512,429.301198,511.355250,0.698802,0.644750
12036,24.072000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12037,24.074000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12038,24.076000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12039,24.078000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12040,24.080000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12041,24.082000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12042,24.084000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12043,24.086000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12044,24.088000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12045,24.090000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12046,24.092000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12047,24.094000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12048,24.096000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12049,24.098000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12050,24.100000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12051,24.102000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12052,24.104000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12053,24.106000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12054,24.108000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12055,24.110000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12056,24.112000,50,430,512,429.301198,511.355250,0.698802,0.644750
12057,24.114000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12058,24.116000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12059,24.118000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12060,24.120000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12061,24.122000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12062,24.124000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12063,24.126000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12064,24.128000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12065,24.130000,50,430,512,429.301198,511.355250,0.698802,0.644750
12066,24.132000,50,430,512,429.301198,511.355250,0.698802,0.644750
12067,24.134000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12068,24.136000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12069,24.138000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12070,24.140000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12071,24.142000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12072,24.144000,50,433,510,429.301198,511.355250,3.698802,-1.355250
12073,24.146000,50,430,513,429.301198,511.355250,0.698802,1.644750
12074,24.148000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12075,24.150000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12076,24.152000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12077,24.154000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12078,24.156000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12079,24.158000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12080,24.160000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12081,24.162000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12082,24.164000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12083,24.166000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12084,24.168000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12085,24.170000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12086,24.172000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12087,24.174000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12088,24.176000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12089,24.178000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12090,24.180000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12091,24.182000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12092,24.184000,50,426,510,429.301198,511.355250,-3.301198,-1.355250
12093,24.186000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12094,24.188000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12095,24.190000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12096,24.192000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12097,24.194000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12098,24.196000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12099,24.198000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12100,24.200000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12101,24.202000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12102,24.204000,50,430,512,429.301198,511.355250,0.698802,0.644750
12103,24.206000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12104,24.208000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12105,24.210000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12106,24.212000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12107,24.214000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12108,24.216000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12109,24.218000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12110,24.220000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12111,24.222000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12112,24.224000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12113,24.226000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12114,24.228000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12115,24.230000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12116,24.232000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12117,24.234000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12118,24.236000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12119,24.238000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12120,24.240000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12121,24.242000,50,430,512,429.301198,511.355250,0.698802,0.644750
12122,24.244000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12123,24.246000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12124,24.248000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12125,24.250000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12126,24.252000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12127,24.254000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12128,24.256000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12129,24.258000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12130,24.260000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12131,24.262000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12132,24.264000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12133,24.266000,50,428,510,429.301198,511.355250,-1.301198,-1.355250
12134,24.268000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12135,24.270000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12136,24.272000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12137,24.274000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12138,24.276000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12139,24.278000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12140,24.280000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12141,24.282000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12142,24.284000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12143,24.286000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12144,24.288000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12145,24.290000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12146,24.292000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12147,24.294000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12148,24.296000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12149,24.298000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12150,24.300000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12151,24.302000,50,428,511,429.301198,511.355250,-1.301198,-0.355250
12152,24.304000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12153,24.306000,50,429,511,429.301198,511.355250,-0.301198,-0.355250
12154,24.308000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12155,24.310000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12156,24.312000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12157,24.314000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12158,24.316000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12159,24.318000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12160,24.320000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12161,24.322000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12162,24.324000,50,429,508,429.301198,511.355250,-0.301198,-3.355250
12163,24.326000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12164,24.328000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12165,24.330000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12166,24.332000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12167,24.334000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12168,24.336000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12169,24.338000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12170,24.340000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12171,24.342000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12172,24.344000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12173,24.346000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12174,24.348000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12175,24.350000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12176,24.352000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12177,24.354000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12178,24.356000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12179,24.358000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12180,24.360000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12181,24.362000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12182,24.364000,50,429,508,429.301198,511.355250,-0.301198,-3.355250
12183,24.366000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12184,24.368000,50,429,505,429.301198,511.355250,-0.301198,-6.355250
12185,24.370000,50,427,505,429.301198,511.355250,-2.301198,-6.355250
12186,24.372000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12187,24.374000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12188,24.376000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12189,24.378000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12190,24.380000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12191,24.382000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12192,24.384000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12193,24.386000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12194,24.388000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12195,24.390000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12196,24.392000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12197,24.394000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12198,24.396000,50,429,508,429.301198,511.355250,-0.301198,-3.355250
12199,24.398000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12200,24.400000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12201,24.402000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12202,24.404000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12203,24.406000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12204,24.408000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12205,24.410000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12206,24.412000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12207,24.414000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12208,24.416000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12209,24.418000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12210,24.420000,50,429,509,429.301198,511.355250,-0.301198,-2.355250
12211,24.422000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12212,24.424000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12213,24.426000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12214,24.428000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12215,24.430000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12216,24.432000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12217,24.434000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12218,24.436000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12219,24.438000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12220,24.440000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12221,24.442000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12222,24.444000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12223,24.446000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12224,24.448000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12225,24.450000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12226,24.452000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12227,24.454000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12228,24.456000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12229,24.458000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12230,24.460000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12231,24.462000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12232,24.464000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12233,24.466000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12234,24.468000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12235,24.470000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12236,24.472000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12237,24.474000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12238,24.476000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12239,24.478000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12240,24.480000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12241,24.482000,50,430,508,429.301198,511.355250,0.698802,-3.355250
12242,24.484000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12243,24.486000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12244,24.488000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12245,24.490000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12246,24.492000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12247,24.494000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12248,24.496000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12249,24.498000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12250,24.500000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12251,24.502000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12252,24.504000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12253,24.506000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12254,24.508000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12255,24.510000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12256,24.512000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12257,24.514000,50,431,508,429.301198,511.355250,1.698802,-3.355250
12258,24.516000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12259,24.518000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12260,24.520000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12261,24.522000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12262,24.524000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12263,24.526000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12264,24.528000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12265,24.530000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12266,24.532000,50,431,507,429.301198,511.355250,1.698802,-4.355250
12267,24.534000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12268,24.536000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12269,24.538000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12270,24.540000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12271,24.542000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12272,24.544000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12273,24.546000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12274,24.548000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12275,24.550000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12276,24.552000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12277,24.554000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12278,24.556000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12279,24.558000,50,431,513,429.301198,511.355250,1.698802,1.644750
12280,24.560000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12281,24.562000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12282,24.564000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12283,24.566000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12284,24.568000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12285,24.570000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12286,24.572000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12287,24.574000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12288,24.576000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12289,24.578000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12290,24.580000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12291,24.582000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12292,24.584000,50,433,509,429.301198,511.355250,3.698802,-2.355250
12293,24.586000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12294,24.588000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12295,24.590000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12296,24.592000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12297,24.594000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12298,24.596000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12299,24.598000,50,428,509,429.301198,511.355250,-1.301198,-2.355250
12300,24.600000,50,432,507,429.301198,511.355250,2.698802,-4.355250
12301,24.602000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12302,24.604000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12303,24.606000,50,432,507,429.301198,511.355250,2.698802,-4.355250
12304,24.608000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12305,24.610000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12306,24.612000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12307,24.614000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12308,24.616000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12309,24.618000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12310,24.620000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12311,24.622000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12312,24.624000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12313,24.626000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12314,24.628000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12315,24.630000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12316,24.632000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12317,24.634000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12318,24.636000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12319,24.638000,50,433,510,429.301198,511.355250,3.698802,-1.355250
12320,24.640000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12321,24.642000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12322,24.644000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12323,24.646000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12324,24.648000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12325,24.650000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12326,24.652000,50,431,508,429.301198,511.355250,1.698802,-3.355250
12327,24.654000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12328,24.656000,50,433,509,429.301198,511.355250,3.698802,-2.355250
12329,24.658000,50,433,509,429.301198,511.355250,3.698802,-2.355250
12330,24.660000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12331,24.662000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12332,24.664000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12333,24.666000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12334,24.668000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12335,24.670000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12336,24.672000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12337,24.674000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12338,24.676000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12339,24.678000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12340,24.680000,50,431,508,429.301198,511.355250,1.698802,-3.355250
12341,24.682000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12342,24.684000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12343,24.686000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12344,24.688000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12345,24.690000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12346,24.692000,50,432,508,429.301198,511.355250,2.698802,-3.355250
12347,24.694000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12348,24.696000,50,431,508,429.301198,511.355250,1.698802,-3.355250
12349,24.698000,50,432,509,429.301198,511.355250,2.698802,-2.355250
12350,24.700000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12351,24.702000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12352,24.704000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12353,24.706000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12354,24.708000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12355,24.710000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12356,24.712000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12357,24.714000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12358,24.716000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12359,24.718000,50,432,511,429.301198,511.355250,2.698802,-0.355250
12360,24.720000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12361,24.722000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12362,24.724000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12363,24.726000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12364,24.728000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12365,24.730000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12366,24.732000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12367,24.734000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12368,24.736000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12369,24.738000,50,431,512,429.301198,511.355250,1.698802,0.644750
12370,24.740000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12371,24.742000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12372,24.744000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12373,24.746000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12374,24.748000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12375,24.750000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12376,24.752000,50,432,510,429.301198,511.355250,2.698802,-1.355250
12377,24.754000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12378,24.756000,50,432,511,429.301198,511.355250,2.698802,-0.355250
12379,24.758000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12380,24.760000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12381,24.762000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12382,24.764000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12383,24.766000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12384,24.768000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12385,24.770000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12386,24.772000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12387,24.774000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12388,24.776000,50,431,511,429.301198,511.355250,1.698802,-0.355250
12389,24.778000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12390,24.780000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12391,24.782000,50,430,509,429.301198,511.355250,0.698802,-2.355250
12392,24.784000,50,431,509,429.301198,511.355250,1.698802,-2.355250
12393,24.786000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12394,24.788000,50,432,511,429.301198,511.355250,2.698802,-0.355250
12395,24.790000,50,432,511,429.301198,511.355250,2.698802,-0.355250
12396,24.792000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12397,24.794000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12398,24.796000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12399,24.798000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12400,24.800000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12401,24.802000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12402,24.804000,50,431,510,429.301198,511.355250,1.698802,-1.355250
12403,24.806000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12404,24.808000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12405,24.810000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12406,24.812000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12407,24.814000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12408,24.816000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12409,24.818000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12410,24.820000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12411,24.822000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12412,24.824000,50,430,510,429.301198,511.355250,0.698802,-1.355250
12413,24.826000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12414,24.828000,50,430,507,429.301198,511.355250,0.698802,-4.355250
12415,24.830000,50,428,510,429.301198,511.355250,-1.301198,-1.355250
12416,24.832000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12417,24.834000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12418,24.836000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12419,24.838000,50,429,510,429.301198,511.355250,-0.301198,-1.355250
12420,24.840000,50,430,511,429.301198,511.355250,0.698802,-0.355250
12421,24.842000,50,430,511,429.301198,511.355250,0.698802,-0.355250
