k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
54,0.108000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
55,0.110000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
56,0.112000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
57,0.114000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
58,0.116000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
59,0.118000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
60,0.120000,50,27988,44289,24854.391999,24857.569482,3133.608001,19431.430518
61,0.122000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
62,0.124000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
63,0.126000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
64,0.128000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
65,0.130000,50,27988,44289,24854.391999,24857.569482,3133.608001,19431.430518
66,0.132000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
67,0.134000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
68,0.136000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
69,0.138000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
70,0.140000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
71,0.142000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
72,0.144000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
73,0.146000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
74,0.148000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
75,0.150000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
76,0.152000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
77,0.154000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
78,0.156000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
79,0.158000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
80,0.160000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
81,0.162000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
82,0.164000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
83,0.166000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
84,0.168000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
85,0.170000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
86,0.172000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
87,0.174000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
88,0.176000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
89,0.178000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
90,0.180000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
91,0.182000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
92,0.184000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
93,0.186000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
94,0.188000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
95,0.190000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
96,0.192000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
97,0.194000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
98,0.196000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
99,0.198000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
100,0.200000,50,27988,44289,24854.391999,24857.569482,3133.608001,19431.430518
101,0.202000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
102,0.204000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
103,0.206000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
104,0.208000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
105,0.210000,50,27988,44289,24854.391999,24857.569482,3133.608001,19431.430518
106,0.212000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
107,0.214000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
108,0.216000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
109,0.218000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
110,0.220000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
111,0.222000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
112,0.224000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
113,0.226000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
114,0.228000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
115,0.230000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
116,0.232000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
117,0.234000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
118,0.236000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
119,0.238000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
120,0.240000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
121,0.242000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
122,0.244000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
123,0.246000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
124,0.248000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
125,0.250000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
126,0.252000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
127,0.254000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
128,0.256000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
129,0.258000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
130,0.260000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
131,0.262000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
132,0.264000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
133,0.266000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
134,0.268000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
135,0.270000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
136,0.272000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
137,0.274000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
138,0.276000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
139,0.278000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
140,0.280000,50,27988,44289,24854.391999,24857.569482,3133.608001,19431.430518
141,0.282000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
142,0.284000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
143,0.286000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
144,0.288000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
145,0.290000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
146,0.292000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
147,0.294000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
148,0.296000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
149,0.298000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
150,0.300000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
151,0.302000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
152,0.304000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
153,0.306000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
154,0.308000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
155,0.310000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
156,0.312000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
157,0.314000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
158,0.316000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
159,0.318000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
160,0.320000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
161,0.322000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
162,0.324000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
163,0.326000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
164,0.328000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
165,0.330000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
166,0.332000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
167,0.334000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
168,0.336000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
169,0.338000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
170,0.340000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
171,0.342000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
172,0.344000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
173,0.346000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
174,0.348000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
175,0.350000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
176,0.352000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
177,0.354000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
178,0.356000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
179,0.358000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
180,0.360000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
181,0.362000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
182,0.364000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
183,0.366000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
184,0.368000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
185,0.370000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
186,0.372000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
187,0.374000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
188,0.376000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
189,0.378000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
190,0.380000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
191,0.382000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
192,0.384000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
193,0.386000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
194,0.388000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
195,0.390000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
196,0.392000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
197,0.394000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
198,0.396000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
199,0.398000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
200,0.400000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
201,0.402000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
202,0.404000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
203,0.406000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
204,0.408000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
205,0.410000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
206,0.412000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
207,0.414000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
208,0.416000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
209,0.418000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
210,0.420000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
211,0.422000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
212,0.424000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
213,0.426000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
214,0.428000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
215,0.430000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
216,0.432000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
217,0.434000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
218,0.436000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
219,0.438000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
220,0.440000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
221,0.442000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
222,0.444000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
223,0.446000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
224,0.448000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
225,0.450000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
226,0.452000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
227,0.454000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
228,0.456000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
229,0.458000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
230,0.460000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
231,0.462000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
232,0.464000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
233,0.466000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
234,0.468000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
235,0.470000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
236,0.472000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
237,0.474000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
238,0.476000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
239,0.478000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
240,0.480000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
241,0.482000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
242,0.484000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
243,0.486000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
244,0.488000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
245,0.490000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
246,0.492000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
247,0.494000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
248,0.496000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
249,0.498000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
250,0.500000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
251,0.502000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
252,0.504000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
253,0.506000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
254,0.508000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
255,0.510000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
256,0.512000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
257,0.514000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
258,0.516000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
259,0.518000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
260,0.520000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
261,0.522000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
262,0.524000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
263,0.526000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
264,0.528000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
265,0.530000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
266,0.532000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
267,0.534000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
268,0.536000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
269,0.538000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
270,0.540000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
271,0.542000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
272,0.544000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
273,0.546000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
274,0.548000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
275,0.550000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
276,0.552000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
277,0.554000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
278,0.556000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
279,0.558000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
280,0.560000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
281,0.562000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
282,0.564000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
283,0.566000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
284,0.568000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
285,0.570000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
286,0.572000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
287,0.574000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
288,0.576000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
289,0.578000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
290,0.580000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
291,0.582000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
292,0.584000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
293,0.586000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
294,0.588000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
295,0.590000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
296,0.592000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
297,0.594000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
298,0.596000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
299,0.598000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
300,0.600000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
301,0.602000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
302,0.604000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
303,0.606000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
304,0.608000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
305,0.610000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
306,0.612000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
307,0.614000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
308,0.616000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
309,0.618000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
310,0.620000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
311,0.622000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
312,0.624000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
313,0.626000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
314,0.628000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
315,0.630000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
316,0.632000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
317,0.634000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
318,0.636000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
319,0.638000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
320,0.640000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
321,0.642000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
322,0.644000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
323,0.646000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
324,0.648000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
325,0.650000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
326,0.652000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
327,0.654000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
328,0.656000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
329,0.658000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
330,0.660000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
331,0.662000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
332,0.664000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
333,0.666000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
334,0.668000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
335,0.670000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
336,0.672000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
337,0.674000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
338,0.676000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
339,0.678000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
340,0.680000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
341,0.682000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
342,0.684000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
343,0.686000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
344,0.688000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
345,0.690000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
346,0.692000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
347,0.694000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
348,0.696000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
349,0.698000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
350,0.700000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
351,0.702000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
352,0.704000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
353,0.706000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
354,0.708000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
355,0.710000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
356,0.712000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
