k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
163,0.326000,50,1,0,0.038654,0.000000,0.961346,0.000000
164,0.328000,50,0,0,0.038654,0.000000,-0.038654,0.000000
165,0.330000,50,0,0,0.038654,0.000000,-0.038654,0.000000
166,0.332000,50,0,0,0.038654,0.000000,-0.038654,0.000000
167,0.334000,50,0,0,0.038654,0.000000,-0.038654,0.000000
168,0.336000,50,0,0,0.038654,0.000000,-0.038654,0.000000
169,0.338000,50,0,0,0.038654,0.000000,-0.038654,0.000000
170,0.340000,50,0,0,0.038654,0.000000,-0.038654,0.000000
171,0.342000,50,0,0,0.038654,0.000000,-0.038654,0.000000
172,0.344000,50,0,0,0.038654,0.000000,-0.038654,0.000000
173,0.346000,50,0,0,0.038654,0.000000,-0.038654,0.000000
174,0.348000,50,0,0,0.038654,0.000000,-0.038654,0.000000
175,0.350000,50,0,0,0.038654,0.000000,-0.038654,0.000000
176,0.352000,50,0,0,0.038654,0.000000,-0.038654,0.000000
177,0.354000,50,0,0,0.038654,0.000000,-0.038654,0.000000
178,0.356000,50,0,0,0.038654,0.000000,-0.038654,0.000000
179,0.358000,50,0,0,0.038654,0.000000,-0.038654,0.000000
180,0.360000,50,0,0,0.038654,0.000000,-0.038654,0.000000
181,0.362000,50,0,0,0.038654,0.000000,-0.038654,0.000000
182,0.364000,50,0,0,0.038654,0.000000,-0.038654,0.000000
183,0.366000,50,0,0,0.038654,0.000000,-0.038654,0.000000
184,0.368000,50,0,0,0.038654,0.000000,-0.038654,0.000000
185,0.370000,50,0,0,0.038654,0.000000,-0.038654,0.000000
186,0.372000,50,0,0,0.038654,0.000000,-0.038654,0.000000
187,0.374000,50,0,0,0.038654,0.000000,-0.038654,0.000000
188,0.376000,50,0,0,0.038654,0.000000,-0.038654,0.000000
189,0.378000,50,0,0,0.038654,0.000000,-0.038654,0.000000
190,0.380000,50,0,0,0.038654,0.000000,-0.038654,0.000000
191,0.382000,50,0,0,0.038654,0.000000,-0.038654,0.000000
192,0.384000,50,0,0,0.038654,0.000000,-0.038654,0.000000
